STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GAL,GALMS,POSTMS
NC,NC0012,006,R-NEUSE-T,TRENTON BRANCH LIBRARY,204 LAKEVIEW DR,TRENTON,28585,9589,JONES,2524484261,BR,NO,1800,R_13,0,R_13,1404,R_13,52,R_13,2014,00,00,00,-77.3561820,35.0631660,37,103,68320,10220,42,9202.00,1114,3703,35100,0,addresspoint,STD,NND
NC,NC0012,008,R-NEUSE-L,LA GRANGE BRANCH LIBRARY,119 E WASHINGTON ST,LA GRANGE,28551,1717,LENOIR,2525663722,BR,NO,15000,R_13,0,R_13,2912,R_13,52,R_13,2014,00,00,00,-77.7878610,35.3047610,37,107,36400,58911,31,111.00,3024,3701,28820,1,addresspoint,STD,NND
NC,NC0012,009,R-NEUSE-PH,PINK HILL BRANCH LIBRARY,114 W BROADWAY ST,PINK HILL,28572,7991,LENOIR,2525683631,BR,NO,3500,R_13,0,R_13,2756,R_13,52,R_13,2014,00,00,00,-77.7459510,35.0550300,37,107,52400,58911,42,112.00,1046,3707,28820,1,addresspoint,STD,NND
NC,NC0013,002,R-NORTHWESTERN-A,ALLEGHANY COUNTY PUBLIC LIBRARY,122 N MAIN ST,SPARTA,28675,8894,ALLEGHANY,3363725573,BR,NO,5548,R_13,0,R_13,2652,R_13,52,R_13,2014,00,00,00,-81.1223340,36.5067680,37,005,63680,10899,43,9502.00,1060,3705,0,0,addresspoint,STD,NND
NC,NC0013,003,R-NORTHWESTERN-D,DANBURY PUBLIC LIBRARY,1007 N MAIN ST,DANBURY,27016,7418,STOKES,3365932419,BR,NC,5963,R_13,0,R_13,2678,R_13,52,R_13,2014,00,00,15,-80.2157300,36.4119310,37,169,16240,46587,42,702.00,3014,3706,49180,0,addresspoint,STD,NND
NC,NC0013,004,R-NORTHWESTERN-K,KING PUBLIC LIBRARY,101 PILOT VIEW DR,KING,27021,9180,STOKES,3369833868,BR,NC,12500,R_13,0,R_13,3016,R_13,52,R_13,2014,00,00,00,-80.3649530,36.2826130,37,169,35760,46587,21,705.01,3029,3706,49180,0,addresspoint,STD,NND
NC,NC0013,005,R-NORTHWESTERN-W,WALNUT COVE PUBLIC LIBRARY,106 W FIFTH ST,WALNUT COVE,27052,M,STOKES,3365917496,BR,NC,8032,R_13,0,R_13,2678,R_13,52,R_13,2014,00,00,00,-80.1425090,36.2981440,37,169,70780,46587,42,707.00,3020,3706,49180,0,addresspoint,ADV,NND
NC,NC0013,006,R-NORTHWESTERN-S,CHARLES H. STONE MEMORIAL LIBRARY,319 W MAIN ST,PILOT MOUNTAIN,27041,9313,SURRY,3363682370,BR,NO,7664,R_13,0,R_13,2470,R_13,52,R_13,2014,00,00,00,-80.4710500,36.3870830,37,171,51820,73062,42,9312.00,1056,3706,34340,1,addresspoint,STD,NND
NC,NC0013,007,R-NORTHWESTERN-DO,DOBSON COMMUNITY LIBRARY,113 CRUTCHFIELD ST,DOBSON,27017,8804,SURRY,3363868208,BR,NO,4250,R_13,0,R_13,2340,R_13,52,R_13,2014,00,00,00,-80.7239950,36.3958460,37,171,17340,73062,42,9310.02,2048,3706,34340,1,postalcode-sub,ABR,POC
NC,NC0013,008,R-NORTHWESTERN-E,ELKIN PUBLIC LIBRARY,111 N FRONT ST,ELKIN,28621,3342,SURRY,3368355586,BR,NO,17632,R_13,0,R_13,2808,R_13,52,R_13,2014,00,00,00,-80.8543560,36.2440770,37,171,20620,73062,32,9309.01,4054,3706,34340,1,addresspoint,STD,NND
NC,NC0013,009,R-NORTHWESTERN-L,LOWGAP PUBLIC LIBRARY,5210 W PINE ST,LOWGAP,27024,M,SURRY,3363523000,BR,NO,1000,R_13,0,R_13,550,R_13,52,R_13,2014,00,00,00,-80.7642181,36.4797228,37,171,00000,73062,42,9308.01,3037,3706,34340,1,house,STD,NND
NC,NC0013,010,R-NORTHWESTERN-M,MOUNT AIRY PUBLIC LIBRARY,145 ROCKFORD ST,MOUNT AIRY,27030,4759,SURRY,3367895108,BR,NO,13450,R_13,0,R_13,2990,R_13,52,R_13,2014,00,00,00,-80.6077740,36.4984910,37,171,44800,73062,32,9304.00,1008,3706,34340,1,addresspoint,STD,NND
NC,NC0013,011,R-NORTHWESTERN-EB,EAST BEND PUBLIC LIBRARY,420 FLINT HILL RD,EAST BEND,27018,M,YADKIN,3366993890,BR,NC,6685,R_13,0,R_13,2262,R_13,52,R_13,2014,00,00,00,-80.5207810,36.1804250,37,197,00000,38009,42,501.01,3007,3705,49180,0,postalcode-sub,PCR,POC
NC,NC0013,012,R-NORTHWESTERN-J,JONESVILLE PUBLIC LIBRARY,150 W MAIN ST,JONESVILLE,28642,2125,YADKIN,3368357604,BR,NC,2334,R_13,0,R_13,2756,R_13,52,R_13,2014,00,00,00,-80.8438067,36.2341249,37,197,34840,38009,32,503.00,1011,3705,49180,0,house,STD,NND
NC,NC0013,013,R-NORTHWESTERN-Y,YADKIN COUNTY PUBLIC LIBRARY,233 E MAIN ST,YADKINVILLE,27055,8259,YADKIN,3366798792,BR,NC,10000,R_13,0,R_13,2444,R_13,52,R_13,2014,00,00,00,-80.6579871,36.1344555,37,197,75960,38009,32,505.01,2043,3705,49180,0,house,STD,NND
NC,NC0013,015,R-NORTHWESTERN-B,BOONVILLE COMMUNITY PUBLIC LIBRARY,121 W MAIN ST,BOONVILLE,27011,M,YADKIN,3363677737,BR,NC,3050,R_13,0,R_13,1872,R_13,52,R_13,2014,00,00,00,-80.7100820,36.2327270,37,197,07140,38009,42,502.00,2000,3705,49180,0,addresspoint,STD,NND
NC,NC0013,017,R-NORTHWESTERN-BS,DANBURY PUBLIC LIBRARY BOOKMOBILE,1007 N MAIN ST,DANBURY,27016,7418,STOKES,3365932419,BS,NC,-3,U_13,1,R_13,1300,R_13,52,R_13,2014,00,00,15,-80.2157300,36.4119310,37,169,16240,46587,42,702.00,3014,3706,49180,0,addresspoint,STD,NND
NC,NC0014,002,R-PETTIGREW-S,SHEPARD-PRUDEN MEMORIAL LIBRARY,106 W WATER ST,EDENTON,27932,1854,CHOWAN,2524824112,BR,NO,12000,R_13,0,R_13,2028,R_13,52,R_13,2014,00,00,00,-76.6097740,36.0571095,37,041,20120,14699,33,9301.01,2044,3701,0,0,house,STD,NND
NC,NC0014,003,R-PETTIGREW-P,PERQUIMANS COUNTY LIBRARY,110 W ACADEMY ST,HERTFORD,27944,1306,PERQUIMANS,2524265319,BR,NO,5320,R_13,0,R_13,2392,R_13,52,R_13,2014,00,00,00,-76.4711230,36.1893900,37,143,30900,13603,42,9202.01,3019,3701,21020,1,addresspoint,STD,NND
NC,NC0014,004,R-PETTIGREW-T,TYRRELL COUNTY LIBRARY,414 MAIN ST,COLUMBIA,27925,M,TYRRELL,2527963771,BR,NO,7875,R_13,0,R_13,2444,R_13,52,R_13,2014,00,00,00,-76.2521239,35.9177144,37,177,13940,4105,43,9601.00,2053,3703,28620,1,house,STD,NND
NC,NC0014,005,R-PETTIGREW-W,WASHINGTON COUNTY LIBRARY,201 E THIRD ST,PLYMOUTH,27962,1319,WASHINGTON,2527932113,BR,NO,6444,R_13,0,R_13,2418,R_13,52,R_13,2014,00,00,00,-76.7465760,35.8661310,37,187,53040,12765,32,9502.00,3017,3701,0,0,addresspoint,STD,NND
NC,NC0015,002,R-SANDHILL-A,HAMPTON B. ALLEN LIBRARY,120 S GREENE ST,WADESBORO,28170,2781,ANSON,7046945177,BR,NC,22500,R_13,0,R_13,2262,R_13,50,R_13,2014,00,00,00,-80.0769400,34.9655320,37,007,70380,26000,32,9205.00,2036,3708,0,0,addresspoint,SPV,NND
NC,NC0015,003,R-SANDHILL-HO,HOKE COUNTY PUBLIC LIBRARY,334 N MAIN ST,RAEFORD,28376,2601,HOKE,9108752502,BR,NC,13992,R_13,0,R_13,2850,R_13,50,R_13,2014,00,00,00,-79.2241123,34.9814694,37,093,54580,51153,21,9703.00,5025,3707,22180,0,house,STD,NND
NC,NC0015,004,R-SANDHILL-B,ALLEN LIBRARY,307 PAGE ST,BISCOE,27209,9413,MONTGOMERY,9104282551,BR,NO,2000,R_13,0,R_13,728,R_13,50,R_13,2014,00,00,00,-79.7808005,35.3651618,37,123,06000,27509,32,9601.00,4077,3708,0,0,house,STD,NND
NC,NC0015,005,R-SANDHILL-C,CURRIE MEMORIAL LIBRARY,138 S SCHOOL ST,CANDOR,27229,8017,MONTGOMERY,9109744033,BR,NO,1633,R_13,0,R_13,1040,R_13,50,R_13,2014,00,00,00,-79.7465675,35.2949929,37,123,10120,27509,42,9605.00,1031,3708,0,0,house,STD,NND
NC,NC0015,006,R-SANDHILL-M,MONTGOMERY COUNTY LIBRARY,215 W MAIN ST,TROY,27371,2925,MONTGOMERY,9105721311,BR,NO,10294,R_13,0,R_13,2356,R_13,50,R_13,2014,00,00,00,-79.8951158,35.3586087,37,123,68520,27509,32,9602.00,4022,3708,0,0,house,STD,NND
NC,NC0015,007,R-SANDHILL-MG,MOUNT GILEAD BRANCH,110 W ALLENTON ST,MOUNT GILEAD,27306,9271,MONTGOMERY,9104396651,BR,NO,1182,R_13,0,R_13,832,R_13,50,R_13,2014,00,00,00,-80.0022143,35.2148567,37,123,44900,27509,42,9604.01,2024,3708,0,0,house,STD,NND
NC,NC0015,008,R-SANDHILL-SB,STAR BRANCH,222 S MAIN ST,STAR,27356,M,MONTGOMERY,9104282338,BR,NO,370,R_13,0,R_13,1040,R_13,50,R_13,2014,00,00,00,-79.7842890,35.3979190,37,123,64580,27509,32,9601.00,5052,3708,0,0,addresspoint,STD,NND
NC,NC0015,009,R-SANDHILL-MO,MOORE COUNTY LIBRARY,101 SAUNDERS ST,CARTHAGE,28327,M,MOORE,9109475335,BR,NO,10200,R_13,0,R_13,2568,R_13,50,R_13,2014,00,00,00,-79.4185480,35.3452910,37,125,10680,91576,42,9504.01,2011,3702,38240,1,addresspoint,STD,NND
NC,NC0015,010,R-SANDHILL-P,PAGE MEMORIAL LIBRARY,100 S POPLAR ST,ABERDEEN,28315,2706,MOORE,9109441200,BR,NO,960,R_13,0,R_13,960,R_13,50,R_13,2014,00,00,00,-79.4282630,35.1322620,37,125,00160,91576,32,9511.00,1042,3702,38240,1,addresspoint,STD,NND
NC,NC0015,011,S-SANDHILL-PB,PINEBLUFF PUBLIC LIBRARY,305 E BALTIMORE AVE,PINEBLUFF,28373,8903,MOORE,9102813004,BR,NO,2000,R_13,0,R_13,960,R_13,50,R_13,2014,00,00,00,-79.4682192,35.1088784,37,125,51840,91576,32,9512.00,1046,3702,38240,1,house,STD,NND
NC,NC0015,013,R-SANDHILL-H,HAMLET PUBLIC LIBRARY,302 MAIN ST,HAMLET,28345,3300,RICHMOND,9105823477,BR,NO,8396,R_13,0,R_13,2366,R_13,50,R_13,2014,00,00,00,-79.7037709,34.8856890,37,153,29160,46224,32,9709.00,4039,3708,40460,1,house,STD,NND
NC,NC0015,014,R-SANDHILL-K,KEMP SUGG MEMORIAL LIBRARY,279 2ND ST,ELLERBE,28338,9001,RICHMOND,9106526130,BR,NO,1800,R_13,0,R_13,1664,R_13,50,R_13,2014,00,00,00,-79.7623906,35.0740568,37,153,20840,46224,42,9702.00,1070,3708,40460,1,house,STD,NND
NC,NC0015,015,R-SANDHILL-L,LEATH MEMORIAL LIBRARY,412 E FRANKLIN ST,ROCKINGHAM,28379,3607,RICHMOND,9108956337,BR,NO,14588,R_13,0,R_13,2756,R_13,50,R_13,2014,00,00,00,-79.7705997,34.9385558,37,153,57260,46224,32,9705.00,2036,3708,40460,1,house,STD,NND
NC,NC0015,017,R-SANDHILL-ROBBINS,ROBBINS AREA BRANCH,161 E MAGNOLIA DR,ROBBINS,27325,8420,MOORE,9109484000,BR,NO,2500,R_13,0,R_13,2030,R_13,50,R_13,2014,00,00,00,-79.5871830,35.4317450,37,125,57000,91576,42,9502.00,4012,3702,38240,1,addresspoint,STD,NND
NC,NC0015,018,R-SANDHILL-V,VASS AREA LIBRARY,128 SEABOARD ST,VASS,28394,8919,MOORE,9102452200,BR,NO,3610,R_13,0,R_13,2329,R_13,50,R_13,2014,00,00,00,-79.2817501,35.2559436,37,125,69840,91576,42,9505.02,1025,3702,38240,1,house,STD,NND
NC,NC0015,019,R-SANDHILL-BS,ANSON COUNTY BOOKMOBILE,120 S GREENE ST,WADESBORO,28170,2781,ANSON,7046945177,BS,NC,-3,U_13,1,R_13,822,R_13,50,R_13,2014,00,00,00,-80.0769400,34.9655320,37,007,70380,26000,32,9205.00,2036,3708,0,0,addresspoint,SPV,NND
NC,NC0015,020,R-SANDHILL-BS2,MOORE COUNTY BOOKMOBILE,101 SAUNDERS ST,CARTHAGE,28327,M,MOORE,9109475335,BS,NO,-3,U_13,1,R_13,1121,R_13,50,R_13,2014,00,00,00,-79.4185480,35.3452910,37,125,10680,91576,42,9504.01,2011,3702,38240,1,addresspoint,STD,NND
NC,NC0016,003,C-ALEXANDER-A,ALEXANDER COUNTY LIBRARY,77 1ST AVE SW,TAYLORSVILLE,28681,2603,ALEXANDER,8286324058,CE,NC,7200,R_13,0,R_13,2602,R_13,52,R_13,2014,00,00,00,-81.1760100,35.9208870,37,003,66960,37050,31,404.00,2016,3705,25860,0,addresspoint,STD,NND
NC,NC0016,004,C-ALEXANDER-B,BETHLEHEM BRANCH LIBRARY,45 RINK DAM RD,HICKORY,28601,9303,ALEXANDER,8284958753,BR,CC,3420,R_13,0,R_13,1199,R_13,52,R_13,2014,00,00,15,-81.3077870,35.8154628,37,003,05530,37050,22,407.00,3005,3705,25860,0,house,STD,NND
NC,NC0017,002,C-BLADEN-E,BLADEN COUNTY PUBLIC LIBRARY,111 N CYPRESS ST,ELIZABETHTOWN,28337,M,BLADEN,9108626990,CE,NO,12066,R_13,0,R_13,2938,R_13,52,R_13,2014,00,00,00,-78.6041939,34.6285673,37,017,20600,34838,32,9504.00,1009,3707,0,0,house,STD,NND
NC,NC0017,003,C-BLADEN-B,BRIDGER MEMORIAL LIBRARY,313 S MAIN ST,BLADENBORO,28320,M,BLADEN,9108634586,BR,NO,1350,R_13,0,R_13,1716,R_13,52,R_13,2014,00,00,00,-78.7892700,34.5373083,37,017,06240,34838,42,9505.00,4024,3707,0,0,house,STD,NND
NC,NC0017,004,C-BLADEN-C,CLARKTON PUBLIC LIBRARY,10413 N COLLEGE ST,CLARKTON,28433,M,BLADEN,9106473661,BR,NO,1716,R_13,0,R_13,1716,R_13,52,R_13,2014,00,00,00,-78.6556907,34.4881205,37,017,12780,34838,42,9506.00,6041,3707,0,0,house,STD,NND
NC,NC0017,005,C-BLADEN-BS,BLADEN COUNTY PUBLIC LIBRARY BOOKMOBILE,111 N CYPRESS ST,ELIZABETHTOWN,28337,M,BLADEN,9108626990,BS,NO,-3,U_13,1,R_13,495,R_13,45,R_13,2014,00,00,00,-78.6041939,34.6285673,37,017,20600,34838,32,9504.00,1009,3707,0,0,house,STD,NND
NC,NC0018,002,C-BRUNSWICK-S,HARPER LIBRARY,109 W MOORE ST,SOUTHPORT,28461,3827,BRUNSWICK,9104576237,BR,NC,7157,R_13,0,R_13,2250,R_13,52,R_13,2014,00,00,00,-78.0194893,33.9181883,37,019,63400,115262,32,203.05,2041,3707,34820,0,house,STD,NND
NC,NC0018,003,C-BRUNSWICK-L,LELAND BRANCH LIBRARY,487 VILLAGE RD,LELAND,28451,8489,BRUNSWICK,9103719442,BR,NC,4750,R_13,0,R_13,2450,R_13,52,R_13,2014,00,00,00,-78.0089310,34.2394430,37,019,37680,115262,22,201.04,3011,3707,34820,0,addresspoint,STD,NND
NC,NC0018,004,C-BRUNSWICK-WB,ROURK BRANCH LIBRARY,5068 MAIN ST,SHALLOTTE,28470,4488,BRUNSWICK,9107546578,BR,NC,7217,R_13,0,R_13,2450,R_13,52,R_13,2014,00,00,00,-78.3949480,33.9656830,37,019,60800,115262,41,205.06,2083,3707,34820,0,addresspoint,STD,NND
NC,NC0018,005,C-BRUNSWICK-O,"G. V. BARBEE, SR. LIBRARY",8200 E OAK ISLAND DR,OAK ISLAND,28465,8057,BRUNSWICK,9102784283,BR,NC,4732,R_13,0,R_13,2450,R_13,52,R_13,2014,00,00,00,-78.0827845,33.9088295,37,019,48345,115262,32,203.10,4020,3707,34820,0,house,STD,NND
NC,NC0018,006,C-BRUNSWICK-HC,HICKMANS CROSSROADS LIBRARY,1040 CALABASH RD,CALABASH,28467,1929,BRUNSWICK,9105750173,BR,NC,10000,R_13,0,R_13,2250,R_13,52,R_13,2014,00,00,00,-78.6101400,33.9291100,37,019,00000,115262,41,205.07,2005,3707,34820,0,addresspoint,STD,NND
NC,NC0019,002,C-BUNCOMBE-A,PACK MEMORIAL LIBRARY,67 HAYWOOD ST,ASHEVILLE,28801,2834,BUNCOMBE,8282504700,CE,CC,56000,R_13,0,R_13,2652,R_13,52,R_13,2014,00,00,00,-82.5552080,35.5964330,37,021,02140,247846,13,1.00,1018,3710,11700,0,addresspoint,STD,NND
NC,NC0019,003,C-BUNCOMBE-W,WEAVERVILLE LIBRARY,41 N MAIN ST,WEAVERVILLE,28787,M,BUNCOMBE,8282506482,BR,NC,8000,R_13,0,R_13,2548,R_13,52,R_13,2014,00,00,00,-82.5604139,35.6978855,37,021,71560,247846,21,27.02,2022,3711,11700,0,house,STD,NND
NC,NC0019,004,C-BUNCOMBE-BM,BLACK MOUNTAIN BRANCH LIBRARY,105 DOUGHERTY ST,BLACK MOUNTAIN,28711,M,BUNCOMBE,8282504756,BR,NC,5694,R_13,0,R_13,2548,R_13,52,R_13,2014,00,00,00,-82.3223920,35.6162860,37,021,06140,247846,21,31.04,4021,3710,11700,0,addresspoint,STD,NND
NC,NC0019,005,C-BUNCOMBE-EA,EAST ASHEVILLE BRANCH LIBRARY,902 TUNNEL RD,ASHEVILLE,28805,2012,BUNCOMBE,8282504738,BR,CC,2717,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-82.5028643,35.5873069,37,021,02140,247846,13,18.01,2025,3710,11700,0,house,STD,NND
NC,NC0019,006,C-BUNCOMBE-NA,NORTH ASHEVILLE BRANCH LIBRARY,1230 MERRIMON AVE,ASHEVILLE,28804,M,BUNCOMBE,8282504752,BR,CC,7800,R_13,0,R_13,2652,R_13,52,R_13,2014,00,00,00,-82.5637661,35.6358426,37,021,02140,247846,13,16.00,1022,3710,11700,0,house,STD,NND
NC,NC0019,007,C-BUNCOMBE-SA,SOUTH ASHEVILLE BRANCH LIBRARY,749 FAIRVIEW RD,ASHEVILLE,28803,1166,BUNCOMBE,8282504754,BR,CC,2980,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-82.5136490,35.5645690,37,021,02140,247846,13,20.00,2012,3710,11700,0,addresspoint,STD,NND
NC,NC0019,008,C-BUNCOMBE-SB,SOUTH BUNCOMBE - SKYLAND LIBRARY,260 OVERLOOK RD,SKYLAND,28776,M,BUNCOMBE,8282506488,BR,NC,7800,R_13,0,R_13,2548,R_13,52,R_13,2014,00,00,00,-82.5249910,35.4838200,37,021,02140,247846,13,22.04,3008,3711,11700,0,postalcode-main,NCF,POC
NC,NC0019,009,C-BUNCOMBE-S,SWANNANOA BRANCH LIBRARY,101 W CHARLESTON ST,SWANNONOA,28778,2560,BUNCOMBE,8282506486,BR,NC,1212,R_13,0,R_13,1976,R_13,52,R_13,2014,00,00,00,-82.3860890,35.6095460,37,021,66280,247846,21,30.02,2017,3710,11700,0,addresspoint,ADV,NND
NC,NC0019,010,C-BUNCOMBE-WA,WEST ASHEVILLE BRANCH LIBRARY,942 HAYWOOD RD,ASHEVILLE,28806,2637,BUNCOMBE,8282504750,BR,CC,5800,R_13,0,R_13,2548,R_13,52,R_13,2014,00,00,00,-82.6009600,35.5809672,37,021,02140,247846,13,12.00,3001,3710,11700,0,house,STD,NND
NC,NC0019,012,C-BUNCOMBE-EN,ENKA BRANCH LIBRARY,1404 SANDHILL RD,ENKA,28728,M,BUNCOMBE,8282504758,BR,NC,4800,R_13,0,R_13,2548,R_13,52,R_13,2014,00,00,00,-82.6516890,35.5392130,37,021,02140,247846,13,23.02,1036,3711,11700,0,postalcode-main,NCF,POC
NC,NC0019,013,C-BUNCOMBE-F,FAIRVIEW BRANCH LIBRARY,1 TAYLOR RD,FAIRVIEW,28730,8746,BUNCOMBE,8282506484,BR,NC,7500,R_13,0,R_13,2548,R_13,52,R_13,2014,00,00,00,-82.4140080,35.5249040,37,021,22440,247846,21,32.03,1014,3710,11700,0,addresspoint,STD,NND
NC,NC0019,014,C-BUNCOMBE-LAW,BUNCOMBE COUNTY LAW LIBRARY,60 COURT PLZ,ASHEVILLE,28801,3519,BUNCOMBE,8282504735,BR,CC,3000,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-82.5501483,35.5952152,37,021,02140,247846,13,1.00,1060,3710,11700,0,house,STD,NND
NC,NC0019,015,C-BUNCOMBE-LE,LEICESTER BRANCH LIBRARY,1561 ALEXANDER RD,LEICESTER,28748,6408,BUNCOMBE,8282506480,BR,NC,5500,R_13,0,R_13,2548,R_13,52,R_13,2014,00,00,00,-82.6932910,35.6582460,37,021,00000,247846,41,26.06,2019,3711,11700,0,addresspoint,STD,NND
NC,NC0020,002,C-BURKE-M,BURKE COUNTY PUBLIC LIBRARY,204 S KING ST,MORGANTON,28655,3535,BURKE,8287649260,CE,CC,18000,R_13,0,R_13,2808,R_13,52,R_13,2014,00,00,00,-81.6871920,35.7432120,37,023,44400,89628,13,214.00,3003,3711,25860,0,addresspoint,STD,NND
NC,NC0020,003,C-BURKE-V,VALDESE PUBLIC LIBRARY,213 SAINT GERMAIN AVE SE,VALDESE,28690,2846,BURKE,8288742421,BR,NC,6200,R_13,0,R_13,2808,R_13,52,R_13,2014,00,00,00,-81.5612585,35.7418022,37,023,69520,89628,22,209.00,4033,3711,25860,0,house,STD,NND
NC,NC0020,005,C-BURKE-C,C B HILDEBRAND PUBLIC LIBRARY,201 S CENTER ST,HILDEBRAN,28637,8305,BURKE,8283973600,BR,NC,2000,R_13,0,R_13,1716,R_13,52,R_13,2014,00,00,00,-81.4231756,35.7135063,37,023,31500,89628,22,211.00,2072,3711,25860,0,house,STD,NND
NC,NC0021,002,C-CABARRUS-C,CABARRUS COUNTY PUBLIC LIBRARY,27 UNION ST N,CONCORD,28025,4726,CABARRUS,7049202050,CE,CC,26280,R_13,0,R_13,2600,R_13,52,R_13,2014,00,00,00,-80.5819800,35.4110940,37,025,14100,187661,13,419.02,3007,3708,16740,0,addresspoint,STD,NND
NC,NC0021,003,C-CABARRUS-K,KANNAPOLIS BRANCH LIBRARY,850 MOUNTAIN ST,KANNAPOLIS,28081,3365,CABARRUS,7049201180,BR,NC,15000,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-80.6354050,35.5049590,37,025,35200,187661,22,410.00,2036,3708,16740,0,addresspoint,STD,NND
NC,NC0021,005,C-CABARRUS-M,MT. PLEASANT BRANCH LIBRARY,8556 COOK ST,MT. PLEASANT,28124,7686,CABARRUS,7044369955,BR,NC,3780,R_13,0,R_13,2288,R_13,52,R_13,2014,00,00,00,-80.4331746,35.4032274,37,025,45140,187661,41,417.01,2040,3708,16740,0,house,STD,NND
NC,NC0021,006,C-CABARRUS-H,HARRISBURG LIBRARY,201 SIMS PKWY,HARRISBURG,28075,7630,CABARRUS,7049202080,BR,NC,10000,R_13,0,R_13,2288,R_13,52,R_13,2014,00,00,00,-80.6600307,35.3199924,37,025,29800,187661,22,415.01,2007,3708,16740,0,house,STD,NND
NC,NC0022,002,C-CALDWELL-C,CALDWELL COUNTY PUBLIC LIBRARY,120 HOSPITAL AVE,LENOIR,28645,M,CALDWELL,8287571270,CE,CC,52600,R_13,0,R_13,3016,R_13,52,R_13,2014,00,00,00,-81.5239760,35.9225570,37,027,37760,81969,13,305.00,2023,3711,25860,0,addresspoint,STD,NND
NC,NC0022,003,C-CALDWELL-G,GRANITE FALLS BRANCH LIBRARY,24 S MAIN ST,GRANITE FALLS,28630,1910,CALDWELL,8283967703,BR,NC,2864,R_13,0,R_13,2106,R_13,52,R_13,2014,00,00,00,-81.4309670,35.7970960,37,027,27420,81969,22,314.02,1004,3711,25860,0,addresspoint,STD,NND
NC,NC0022,004,C-CALDWELL-H,HUDSON BRANCH LIBRARY,530 CENTRAL ST,HUDSON,28638,2401,CALDWELL,8287284207,BR,NC,2850,R_13,0,R_13,2158,R_13,52,R_13,2014,00,00,00,-81.4955350,35.8478560,37,027,32980,81969,22,307.00,2029,3711,25860,0,addresspoint,STD,NND
NC,NC0023,003,C-CATAWBA-M,MAIDEN BRANCH LIBRARY,11 S A AVE,MAIDEN,28650,1248,CATAWBA,8284282712,BR,NC,2800,R_13,0,R_13,1508,R_13,52,R_13,2014,00,00,00,-81.2152865,35.5768472,37,035,40660,154726,31,117.02,4030,3710,25860,0,house,STD,NND
NC,NC0023,004,C-CATAWBA-S,SHERRILLS FORD BRANCH,8456 SHERRILLS FORD RD,SHERRILS FORD,28673,7202,CATAWBA,8284782729,BR,NC,2675,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-80.9863980,35.6111990,37,035,36511,154726,41,115.03,2054,3710,25860,0,addresspoint,STD,NND
NC,NC0023,005,C-CATAWBA-SS,ST. STEPHENS BRANCH LIBRARY,3225 SPRINGS RD,HICKORY,28601,7748,CATAWBA,8282563030,BR,NC,9035,R_13,0,R_13,2704,R_13,52,R_13,2014,00,00,00,-81.2731960,35.7584120,37,035,58730,154726,22,103.03,1005,3710,25860,0,addresspoint,STD,NND
NC,NC0023,006,C-CATAWBA-C,CATAWBA COUNTY LIBRARY,115 W C ST,NEWTON,28658,3331,CATAWBA,8284658664,CE,NC,30000,R_13,0,R_13,3224,R_13,52,R_13,2014,00,00,00,-81.2246190,35.6617930,37,035,47000,154726,22,112.00,3011,3710,25860,0,addresspoint,STD,NND
NC,NC0023,007,C-CATAWBA-SW,SOUTHWEST BRANCH LIBRARY,2944 S NC 127 HWY,HICKORY,28602,5401,CATAWBA,8282942343,BR,CC,7965,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-81.3663965,35.6869661,37,035,44770,154726,22,111.02,4004,3710,25860,0,house,STD,NND
NC,NC0023,008,C-CATAWBA-CE,CONOVER EXPRESS BRANCH LIBRARY,403 CONOVER STATION SE,CONOVER,28613,1924,CATAWBA,8284665108,BR,NC,3200,R_13,0,R_13,2080,R_13,52,R_13,2014,00,00,00,-81.2191474,35.7019675,37,035,14340,154726,22,101.02,1018,3710,25860,0,house,STD,NND
NC,NC0023,009,C-CATAWBA-M,CLAREMONT BRANCH LIBRARY,3288 E MAIN ST,CLAREMONT,28610,8671,CATAWBA,8284666817,BR,NC,2400,R_13,0,R_13,1508,R_13,52,R_13,2014,00,00,00,-81.1462400,35.7152530,37,035,12720,154726,22,101.02,3075,3710,25860,0,addresspoint,STD,NND
NC,NC0024,002,C-CLEVELAND-C,CLEVELAND COUNTY MEMORIAL LIBRARY,104 HOWIE DR,SHELBY,28150,5036,CLEVELAND,7044879069,CE,NO,27000,R_13,0,R_13,2496,R_13,52,R_13,2014,00,00,00,-81.5561723,35.2926770,37,045,61200,97077,31,9511.00,1027,3710,43140,1,house,STD,NND
