STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GAL,GALMS,POSTMS,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB
NV,NV0015,006,NV0015-05,SILVER STAGE BRANCH LIBRARY,00,00,00,-119.285879,39.393932,32,019,67200,51789,42,9602.01,1124,3202,22280,1,addresspoint,STD,NND,3905 HWY 50 WEST,SILVER SPRINGS,89429,M,LYON,7755775015,BR,NO,1810,R_14,0,R_14,978,R_14,52,R_14,2015
NV,NV0017,002,NV0017-01,MINERAL COUNTY LIBRARY,00,00,00,-118.6244102,38.5181727,32,021,31300,4500,33,9707,1229,3204,0,0,street,DGL,POC,110 FIRST ST,HAWTHORNE,89415,M,MINERAL,7759452778,CE,NO,9600,R_14,0,R_14,2303,R_14,52,R_14,2015
NV,NV0017,003,NV0017-02,MINA-LUNING COMMUNITY LIBRARY,00,00,00,-118.11187,38.389685,32,021,46800,4500,43,9708,1466,3204,0,0,addresspoint,STD,NND,908 B ST,MINA,89422,M,MINERAL,7755732505,BR,NO,1500,R_14,0,R_14,675,R_14,52,R_14,2015
NV,NV0018,002,NV0018-01,NORTH LAS VEGAS PUBLIC LIBRARY,00,00,07,0,0,32,003,00000,2069681,.,0,0,.,0,.,.,.,.,2250 LAS VEGAS BLVD N,NORTH LAS VEGAS,89030,5877,CLARK,7026331070,CE,M,18500,R_14,0,R_14,2314,R_14,52,R_14,2015
NV,NV0018,003,NV0018-03,ALIANTE LIBRARY,00,00,00,-115.175451,36.284116,32,003,51800,2069681,21,36.2,2012,3204,29820,0,addresspoint,STD,NND,2400 DEER SPRINGS WAY,NORTH LAS VEGAS,89084,3194,CLARK,7028392980,BR,NC,16000,R_14,0,R_14,2331,R_14,52,R_14,2015
NV,NV0018,004,NV0018-04,ALEXANDER LIBRARY,00,00,00,-115.164649,36.231983,32,003,51800,2069681,21,36.43,2000,3204,29820,0,addresspoint,STD,NND,1755 W ALEXANDER RD,NORTH LAS VEGAS,89032,7677,CLARK,7026332880,BR,NC,16400,R_14,0,R_14,1869,R_14,52,R_14,2015
NV,NV0019,002,NV0019-01,CARSON CITY LIBRARY,00,00,00,-119.761079,39.169238,32,510,09700,54522,13,1,1016,3202,16180,0,addresspoint,STD,NND,900 NORTH ROOP STREET,CARSON CITY,89701,3101,CARSON CITY,7758872244,CE,CC,22600,R_14,0,R_14,2846,R_14,52,R_14,2015
NV,NV0019,003,NV0019-02,BUSINESS RESOURCE AND INNOVATION CENTER,00,00,00,-119.766428,39.165211,32,510,09700,54522,13,1,1107,3202,16180,0,addresspoint,STD,NND,108 E PROCTOR,CARSON CITY,89701,4240,CARSON CITY,7752837123,BR,CC,2000,R_14,0,R_14,2274,R_14,52,R_14,2015
NV,NV0020,002,NV0020-01,PERSHING COUNTY LIBRARY,00,00,00,-118.4761116,40.1812384,32,027,43000,6698,43,9601,4039,3202,0,0,house,STD,NND,1125 CENTRAL AVE,LOVELOCK,89419,M,PERSHING,7752732216,CE,NO,6000,R_14,0,R_14,2198,R_14,52,R_14,2015
NV,NV0024,002,NV0024-01,TONOPAH LIBRARY DISTRICT,00,00,00,-117.2295523,38.0657927,32,023,73600,42282,43,9602,2079,3204,37220,1,street,DGL,POC,167 S CENTRAL ST,TONOPAH,89049,M,NYE,7754823374,CE,NO,2595,R_14,0,R_14,1171,R_14,52,R_14,2015
NV,NV0025,002,NV0025-01,DOWNTOWN RENO LIBRARY,00,00,00,-119.810099,39.522621,32,031,60600,440078,12,1.02,3036,3202,39900,0,addresspoint,STD,NND,301 S CENTER ST,RENO,89501,2102,WASHOE,7753278300,BR,CC,58825,R_14,0,R_14,1932,R_14,52,R_14,2015
NV,NV0025,003,NV0025-02,GERLACH COMMUNITY LIBRARY,00,00,00,-119.352888,40.653507,32,031,27300,440078,43,35.01,1498,3202,39900,0,addresspoint,STD,NND,555 E. SUNSET,GERLACH,89412,M,WASHOE,7755572326,BR,NC,2053,R_14,0,R_14,1278,R_14,52,R_14,2015
NV,NV0025,004,NV0025-03,INCLINE VILLAGE LIBRARY,00,00,00,-119.957375,39.250893,32,031,35100,440078,32,33.05,1021,3202,39900,0,addresspoint,STD,NND,845 ALDER AVE,INCLINE VILLAGE,89451,8200,WASHOE,7758324130,BR,NC,10700,R_14,0,R_14,1689,R_14,52,R_14,2015
NV,NV0025,005,NV0025-04,NORTH VALLEYS LIBRARY,00,00,00,-119.8422181,39.6058186,32,031,60600,440078,12,26.18,5046,3202,39900,0,house,STD,NND,1075 NORTH HILLS BLVD. #340,RENO,89506,5707,WASHOE,7759720281,BR,CC,9178,R_14,0,R_14,1679,R_14,52,R_14,2015
NV,NV0025,006,NV0025-05,SIERRA VIEW LIBRARY,00,00,00,-119.794012,39.486815,32,031,60600,440078,12,10.05,1019,3202,39900,0,addresspoint,STD,NND,4001 S. VIRGINIA (RENO TOWN MALL),RENO,89502,M,WASHOE,7758273232,BR,CC,28280,R_14,0,R_14,1924,R_14,52,R_14,2015
NV,NV0025,007,NV0025-06,SENIOR CENTER LIBRARY,00,00,00,-119.7980597,39.538497,32,031,60600,440078,12,18.01,2009,3202,39900,0,house,STD,NND,1155 EAST 9TH STREET,RENO,89512,2827,WASHOE,7753282586,BR,CC,800,R_14,0,R_14,784,R_14,52,R_14,2015
NV,NV0025,008,NV0025-07,SPARKS LIBRARY,00,00,00,-119.758417,39.544295,32,031,68400,440078,21,19.02,2000,3202,39900,0,addresspoint,STD,NND,1125 12TH STREET,SPARKS,89431,3607,WASHOE,7753523200,BR,CC,22832,R_14,0,R_14,1924,R_14,52,R_14,2015
NV,NV0025,009,NV0025-09,VERDI COMMUNITY LIBRARY,00,00,00,-119.991174,39.521441,32,031,79400,440078,21,23.02,2250,3202,39900,0,addresspoint,STD,NND,270 BRIDGE STREET,VERDI,89439,M,WASHOE,7753458104,BR,NC,3184,R_14,0,R_14,512,R_14,52,R_14,2015
NV,NV0025,011,NV0025-18,DUNCAN-TRANER COMMUNITY LIBRARY,00,00,00,-119.793147,39.5419009,32,031,60600,440078,12,18.01,1003,3202,39900,0,house,STD,NND,1650 CARVILLE DRIVE,RENO,89512,3033,WASHOE,7753335134,BR,NC,3200,R_14,0,R_14,242,R_14,52,R_14,2015
NV,NV0025,014,NV0025-14,NORTHWEST RENO LIBRARY,00,00,00,-119.884878,39.538636,32,031,60600,440078,12,24.08,2001,3202,39900,0,addresspoint,STD,NND,2325 ROBB DRIVE,RENO,89523,1901,WASHOE,7757874100,BR,NC,28364,R_14,0,R_14,1924,R_14,52,R_14,2015
NV,NV0025,017,NV0025-10,SOUTH VALLEYS LIBRARY,00,00,00,-119.7595976,39.4063245,32,031,60600,440078,21,10.1,2010,3202,39900,0,house,STD,NND,15650A WEDGE PARKWAY,RENO,89511,M,WASHOE,7758515190,BR,NC,17500,R_14,0,R_14,1928,R_14,52,R_14,2015
NV,NV0025,018,NV0025-12,SPANISH SPRINGS LIBRARY,00,00,00,-119.724974,39.626305,32,031,68350,440078,21,35.03,1004,3202,39900,0,postalcode-sub,PCR,POC,7100A PYRAMID LAKE HWY,SPARKS,89436,6669,WASHOE,7754241840,BR,NO,30000,R_14,0,R_14,1932,R_14,52,R_14,2015
NV,NV0026,002,NV0026-01,WHITE PINE COUNTY PUBLIC LIBRARY,00,00,00,-114.8814675,39.2492007,32,033,23500,10034,33,9702,2010,3204,0,0,house,STD,NND,950 CAMPTON STREET,ELY,89301,1965,WHITE PINE,7752936900,CE,NO,11000,R_14,0,R_14,2384,R_14,52,R_14,2015
NV,NV0027,002,NV0027-03,FISH LAKE VALLEY LIBRARY,00,00,00,-118.090064,37.692404,32,009,20700,822,43,9501,1758,3204,0,0,postalcode-main,NCF,POC,HWY 264 BLUEBIRD LANE,DYER,89010,M,ESMERALDA,7755723311,BR,NO,1350,R_14,0,R_14,1092,R_14,52,R_14,2015
NV,NV0027,003,NV0027-02,GOLDFIELD PUBLIC LIBRARY,00,00,00,-117.242025,37.707354,32,009,28900,822,43,9501,2294,3204,0,0,postalcode-main,NCF,POC,CORNER CROOK & FOURTH,GOLDFIELD,89013,M,ESMERALDA,7754853236,BR,NO,1836,R_14,0,R_14,1092,R_14,52,R_14,2015
NV,NV0027,004,NV0027-01,SILVERPEAK LIBRARY,00,00,00,-117.6349905,37.7553254,32,009,67000,822,43,9501,1716,3204,0,0,street,DGL,POC,10 MONTEZUMA ST,SILVERPEAK,89407,M,ESMERALDA,7759372215,BR,NO,1400,R_14,0,R_14,1092,R_14,52,R_14,2015
NV,NV0028,003,NV0028-01,ROUND MOUNTAIN PUBLIC LIBRARY,00,00,00,-117.1602901,38.6941904,32,023,00000,42282,43,9601,2620,3204,37220,1,house,STD,NND,73 HADLEY CIRCLE,ROUND MOUNTAIN,89045,M,NYE,7753772215,CE,NO,10000,R_14,0,R_14,2680,R_14,52,R_14,2015
NV,NV0028,004,NV0028-02,MANHATTAN LIBRARY,00,00,00,-117.074908,38.538902,32,023,00000,42282,43,9601,2536,3204,37220,1,postalcode-main,NCF,POC,HWY 377 & GOLD ST,MANHATTAN,89022,M,NYE,7754872326,BR,NO,792,R_14,0,R_14,1010,R_14,52,R_14,2015
NY,NY0001,002,7800554220,MONTOUR FALLS MEMORIAL LIBRARY,00,00,00,-76.849354,42.345626,36,097,48197,18479,31,9505,1003,3623,0,0,addresspoint,STD,NND,406 MAIN ST,MONTOUR FALLS,14865,M,SCHUYLER,6075357489,CE,NO,2509,R_14,0,R_14,1994,R_14,48,R_14,2015
NY,NY0002,002,9900611830,THE SOUTHWORTH LIBRARY ASSOCIATION,00,00,00,-76.299002,42.490524,36,109,20951,104691,31,20,1022,3623,27060,0,addresspoint,STD,NND,24 WEST MAIN STREET,DRYDEN,13053,M,TOMPKINS,6078444782,CE,NO,6684,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0003,002,9900631780,HILL VIEW FREE LIBRARY,00,00,00,-73.686443,43.481305,36,113,00000,64973,41,720,3009,3621,24020,0,addresspoint,STD,NND,3717 LAKE SHORE DRIVE,DIAMOND POINT,12824,M,WARREN,5186683012,CE,NO,4000,R_14,0,R_14,876,R_14,52,R_14,2015
NY,NY0004,002,400300000,BROOKLYN PUBLIC LIBRARY,00,00,00,-73.9695039,40.6737201,36,047,51000,2621793,11,159,1003,3609,35620,0,house,STD,NND,10 GRAND ARMY PLAZA,BROOKLYN,11238,5600,KINGS,7182302100,CE,CC,300000,R_14,0,R_14,3537,R_14,52,R_14,2015
NY,NY0004,003,400300000,BUSINESS LIBRARY,00,00,00,-73.991081,40.695765,36,047,51000,2621793,11,5.02,1002,3607,35620,0,addresspoint,STD,NND,280 CADMAN PLAZA WEST,BROOKLYN,11201,2701,KINGS,7186237000,BR,CC,48200,R_14,0,R_14,2756,R_14,52,R_14,2015
NY,NY0004,004,400300000,ARLINGTON,00,00,00,-73.8872346,40.6804705,36,047,51000,2621793,11,1172.01,1003,3607,35620,0,house,STD,NND,203 ARLINGTON AVENUE,BROOKLYN,11207,2212,KINGS,7182776105,BR,CC,17400,R_14,0,R_14,2808,R_14,52,R_14,2015
NY,NY0004,005,400300000,BAY RIDGE,00,00,00,-74.0296852,40.6339772,36,047,51000,2621793,11,66,3000,3611,35620,0,house,STD,NND,7223 RIDGE BOULEVARD,BROOKLYN,11209,2111,KINGS,7187485709,BR,CC,15880,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,006,400300000,BEDFORD,00,00,00,-73.9557959,40.6816989,36,047,51000,2621793,11,227,4005,3608,35620,0,house,STD,NND,496 FRANKLIN AVENUE,BROOKLYN,11238,2604,KINGS,7186230012,BR,CC,15890,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,007,400300000,BOROUGH PARK,00,00,00,-73.9894036,40.6388768,36,047,51000,2621793,11,224,2000,3610,35620,0,house,STD,NND,1265 43RD STREET,BROOKLYN,11219,1309,KINGS,7184374085,BR,CC,18615,R_14,0,R_14,2132,R_14,52,R_14,2015
NY,NY0004,008,400300000,BRIGHTON BEACH,00,00,00,-73.966501,40.576088,36,047,51000,2621793,11,360.01,1000,3608,35620,0,addresspoint,STD,NND,16 BRIGHTON 1ST ROAD,BROOKLYN,11235,7665,KINGS,7189462917,BR,CC,12675,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,009,400300000,BROOKLYN HEIGHTS,00,00,00,-73.991081,40.695765,36,047,51000,2621793,11,5.02,1002,3607,35620,0,addresspoint,STD,NND,280 CADMAN PLAZA WEST,BROOKLYN,11201,2701,KINGS,7186237100,BR,CC,48200,R_14,0,R_14,2756,R_14,52,R_14,2015
NY,NY0004,010,400300000,BROWER PARK,00,00,00,-73.948634,40.67513,36,047,51000,2621793,11,315,2001,3609,35620,0,addresspoint,STD,NND,725 ST. MARKS AVENUE,BROOKLYN,11216,3701,KINGS,7187737208,BR,CC,6650,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,011,400300000,BROWNSVILLE,00,00,00,-73.908415,40.6713503,36,047,51000,2621793,11,906,3000,3608,35620,0,house,STD,NND,61 GLENMORE AVENUE,BROOKLYN,11212,6701,KINGS,7184989721,BR,CC,10550,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,012,400300000,BUSHWICK,00,00,00,-73.9392541,40.7047378,36,047,51000,2621793,11,489,1000,3607,35620,0,house,STD,NND,340 BUSHWICK AVENUE,BROOKLYN,11206,3403,KINGS,7186021348,BR,CC,10640,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,013,400300000,CANARSIE,00,00,00,-73.899189,40.6423132,36,047,51000,2621793,11,966,2007,3608,35620,0,house,STD,NND,1580 ROCKAWAY PARKWAY,BROOKLYN,11236,4002,KINGS,7182576547,BR,CC,8250,R_14,0,R_14,2392,R_14,52,R_14,2015
NY,NY0004,014,400300000,CARROLL GARDENS,00,00,00,-73.997757,40.683163,36,047,51000,2621793,11,67,4001,3607,35620,0,addresspoint,STD,NND,396 CLINTON STREET,BROOKLYN,11231,3651,KINGS,7185966972,BR,CC,14075,R_14,0,R_14,2496,R_14,52,R_14,2015
NY,NY0004,015,400300000,CLARENDON,00,00,00,-73.9479654,40.6358379,36,047,51000,2621793,11,786,2000,3609,35620,0,house,STD,NND,2035 NOSTRAND AVENUE,BROOKLYN,11210,2549,KINGS,7184211159,BR,CC,7800,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,016,400300000,CLINTON HILL,00,00,00,-73.9656847,40.6874463,36,047,51000,2621793,11,197,3000,3608,35620,0,house,STD,NND,380 WASHINGTON AVENUE,BROOKLYN,11238,1110,KINGS,7183988713,BR,CC,7500,R_14,0,R_14,2392,R_14,52,R_14,2015
NY,NY0004,017,400300000,CONEY ISLAND,00,00,00,-73.985881,40.576507,36,047,51000,2621793,11,326,5000,3608,35620,0,house,STD,NND,1901 MERMAID AVENUE,BROOKLYN,11224,2507,KINGS,7182653220,BR,CC,12380,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,018,400300000,CORTELYOU,00,00,00,-73.965844,40.640576,36,047,51000,2621793,11,1522,3008,3609,35620,0,addresspoint,STD,NND,1305 CORTELYOU ROAD,BROOKLYN,11226,5603,KINGS,7186937763,BR,CC,7500,R_14,0,R_14,2548,R_14,52,R_14,2015
NY,NY0004,019,400300000,CROWN HEIGHTS,00,00,00,-73.9442603,40.6619634,36,047,51000,2621793,11,806,2001,3609,35620,0,house,STD,NND,560 NEW YORK AVENUE,BROOKLYN,11225,5233,KINGS,7187731180,BR,CC,9280,R_14,0,R_14,2392,R_14,52,R_14,2015
NY,NY0004,020,400300000,CYPRESS HILLS,00,00,00,-73.8737791,40.6725142,36,047,51000,2621793,11,1196,4005,3608,35620,0,house,STD,NND,1197 SUTTER AVENUE,BROOKLYN,11208,3800,KINGS,7182776004,BR,CC,7500,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,021,400300000,DEKALB,00,00,00,-73.9283786,40.6951649,36,047,51000,2621793,11,393,3002,3607,35620,0,house,STD,NND,790 BUSHWICK AVENUE,BROOKLYN,11221,3111,KINGS,7184553898,BR,CC,12360,R_14,0,R_14,2392,R_14,52,R_14,2015
NY,NY0004,022,400300000,DYKER,00,00,00,-74.011723,40.616181,36,047,51000,2621793,11,148,2000,3611,35620,0,addresspoint,STD,NND,8202 13TH AVENUE,BROOKLYN,11228,3016,KINGS,7187486261,BR,CC,7500,R_14,0,R_14,2496,R_14,52,R_14,2015
NY,NY0004,023,400300000,EAST FLATBUSH,00,00,00,-73.915133,40.655891,36,047,51000,2621793,11,890,5000,3609,35620,0,addresspoint,STD,NND,9612 CHURCH AVENUE,BROOKLYN,11212,2436,KINGS,7189220927,BR,CC,16000,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,024,400300000,EASTERN PARKWAY,00,00,00,-73.9337062,40.6687211,36,047,51000,2621793,11,351,2001,3609,35620,0,house,STD,NND,1044 EASTERN PARKWAY,BROOKLYN,11213,4802,KINGS,7189534225,BR,CC,12000,R_14,0,R_14,2392,R_14,52,R_14,2015
NY,NY0004,025,400300000,FLATBUSH,00,00,00,-73.958351,40.6521799,36,047,51000,2621793,11,796.02,2001,3609,35620,0,house,STD,NND,22 LINDEN BOULEVARD,BROOKLYN,11226,3104,KINGS,7188560813,BR,CC,22560,R_14,0,R_14,2392,R_14,52,R_14,2015
NY,NY0004,026,400300000,FLATLANDS,00,00,00,-73.933497,40.6195405,36,047,51000,2621793,11,650,2006,3608,35620,0,house,STD,NND,2065 FLATBUSH AVENUE,BROOKLYN,11234,4340,KINGS,7182534409,BR,CC,15000,R_14,0,R_14,1924,R_14,52,R_14,2015
NY,NY0004,027,400300000,FORT HAMILTON,00,00,00,-74.03102,40.616264,36,047,51000,2621793,11,54,3000,3611,35620,0,addresspoint,STD,NND,9424 4TH AVENUE,BROOKLYN,11209,7301,KINGS,7187486919,BR,CC,4836,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,028,400300000,GERRITSEN BEACH,00,00,00,-73.9235821,40.5913581,36,047,51000,2621793,11,628,4000,3609,35620,0,house,STD,NND,2808 GERRITSEN AVENUE,BROOKLYN,11229,6000,KINGS,7183681435,BR,CC,10000,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,029,400300000,GRAVESEND,00,00,00,-73.971773,40.590373,36,047,51000,2621793,11,386,1009,3611,35620,0,addresspoint,STD,NND,303 AVENUE X,BROOKLYN,11223,5933,KINGS,7183825792,BR,CC,7500,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,030,400300000,GREENPOINT,00,00,00,-73.9508353,40.725739,36,047,51000,2621793,11,573,3003,3612,35620,0,house,STD,NND,107 NORMAN AVENUE,BROOKLYN,11222,2902,KINGS,7183498504,BR,CC,7500,R_14,0,R_14,2496,R_14,52,R_14,2015
NY,NY0004,031,400300000,HIGHLAWN,00,00,00,-73.985937,40.605712,36,047,51000,2621793,11,404,2000,3610,35620,0,addresspoint,STD,NND,1664 WEST 13TH STREET,BROOKLYN,11223,1002,KINGS,7182347208,BR,CC,7500,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,032,400300000,HOMECREST,00,00,00,-73.960889,40.595177,36,047,51000,2621793,11,584,2001,3611,35620,0,addresspoint,STD,NND,2525 CONEY ISLAND AVENUE,BROOKLYN,11223,5025,KINGS,7183825924,BR,CC,7000,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,033,400300000,JAMAICA BAY,00,00,00,-73.889104,40.634282,36,047,51000,2621793,11,1022,1004,3608,35620,0,addresspoint,STD,NND,9727 SEAVIEW AVENUE,BROOKLYN,11236,5515,KINGS,7182413571,BR,CC,7500,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,034,400300000,KENSINGTON,00,00,00,-73.974901,40.6358838,36,047,51000,2621793,11,484,2000,3610,35620,0,house,STD,NND,410 DITMAS AVENUE,BROOKLYN,11218,4920,KINGS,7184359431,BR,CC,10540,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,035,400300000,KINGS BAY,00,00,00,-73.940834,40.594909,36,047,51000,2621793,11,594.02,1001,3609,35620,0,addresspoint,STD,NND,3650 NOSTRAND AVENUE,BROOKLYN,11229,5303,KINGS,7183681709,BR,CC,13500,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,036,400300000,KINGS HIGHWAY,00,00,00,-73.9533891,40.6101999,36,047,51000,2621793,11,550,1002,3609,35620,0,house,STD,NND,2115 OCEAN AVENUE,BROOKLYN,11229,1405,KINGS,7183753037,BR,CC,24700,R_14,0,R_14,2964,R_14,52,R_14,2015
NY,NY0004,037,400300000,LEONARD,00,00,00,-73.9477686,40.7134593,36,047,51000,2621793,11,503,3000,3612,35620,0,house,STD,NND,81 DEVOE STREET,BROOKLYN,11211,3601,KINGS,7184863365,BR,CC,10688,R_14,0,R_14,2392,R_14,52,R_14,2015
NY,NY0004,038,400300000,MACON,00,00,00,-73.9350748,40.6831685,36,047,51000,2621793,11,295,3001,3608,35620,0,house,STD,NND,361 LEWIS AVENUE,BROOKLYN,11233,1003,KINGS,7185735606,BR,CC,12960,R_14,0,R_14,2548,R_14,52,R_14,2015
NY,NY0004,039,400300000,MAPLETON,00,00,00,-73.9893381,40.623275,36,047,51000,2621793,11,244,3002,3610,35620,0,house,STD,NND,1702 60TH STREET,BROOKLYN,11204,2205,KINGS,7182562117,BR,CC,18420,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,040,400300000,MARCY,00,00,00,-73.9515165,40.6913642,36,047,51000,2621793,11,253,3001,3608,35620,0,house,STD,NND,617 DEKALB AVENUE,BROOKLYN,11216,1001,KINGS,7189350032,BR,CC,7500,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,041,400300000,MCKINLEY PARK,00,00,00,-74.01164,40.62902,36,047,51000,2621793,11,128.01,1006,3611,35620,0,addresspoint,STD,NND,6802 FORT HAMILTON PARKWAY,BROOKLYN,11219,5855,KINGS,7187488001,BR,CC,7425,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,042,400300000,MIDWOOD,00,00,00,-73.9605796,40.6259303,36,047,51000,2621793,11,532,2001,3609,35620,0,house,STD,NND,975 EAST 16TH STREET,BROOKLYN,11230,3705,KINGS,7182520967,BR,CC,14218,R_14,0,R_14,2132,R_14,52,R_14,2015
NY,NY0004,043,400300000,MILL BASIN,00,00,00,-73.917297,40.619851,36,047,51000,2621793,11,696.02,2014,3608,35620,0,addresspoint,STD,NND,2385 RALPH AVENUE,BROOKLYN,11234,5516,KINGS,7182413973,BR,CC,7500,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,044,400300000,NEW LOTS,00,00,00,-73.885824,40.6650386,36,047,51000,2621793,11,1124,2005,3608,35620,0,house,STD,NND,665 NEW LOTS AVENUE,BROOKLYN,11207,7302,KINGS,7186490311,BR,CC,25629,R_14,0,R_14,2392,R_14,52,R_14,2015
NY,NY0004,045,400300000,NEW UTRECHT,00,00,00,-74.0035658,40.6078298,36,047,51000,2621793,11,178,1003,3611,35620,0,house,STD,NND,1743 86TH STREET,BROOKLYN,11214,3714,KINGS,7182364086,BR,CC,23250,R_14,0,R_14,2288,R_14,52,R_14,2015
NY,NY0004,046,400300000,PACIFIC,00,00,00,-73.9786971,40.6837007,36,047,51000,2621793,11,129.01,1003,3609,35620,0,house,STD,NND,25 FOURTH AVENUE,BROOKLYN,11217,1929,KINGS,7186381531,BR,CC,14970,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,047,400300000,PAERDEGAT,00,00,00,-73.919673,40.632645,36,047,51000,2621793,11,722,1003,3608,35620,0,addresspoint,STD,NND,850 EAST 59TH STREET,BROOKLYN,11234,1804,KINGS,7182413994,BR,CC,7225,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,048,400300000,PARK SLOPE,00,00,00,-73.9835771,40.6684446,36,047,51000,2621793,11,153,3001,3609,35620,0,house,STD,NND,431 6TH AVENUE,BROOKLYN,11215,4006,KINGS,7188321853,BR,CC,15942,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,049,400300000,RED HOOK,00,00,00,-74.010122,40.675447,36,047,51000,2621793,11,53,4003,3607,35620,0,addresspoint,STD,NND,7 WOLCOTT STREET,BROOKLYN,11231,1527,KINGS,7189350203,BR,CC,7500,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,050,400300000,RUGBY,00,00,00,-73.93006,40.648649,36,047,51000,2621793,11,860,1003,3609,35620,0,addresspoint,STD,NND,1000 UTICA AVENUE,BROOKLYN,11203,4310,KINGS,7185660054,BR,CC,9000,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,051,400300000,RYDER,00,00,00,-73.9756785,40.6158918,36,047,51000,2621793,11,446,1003,3610,35620,0,house,STD,NND,5902 23RD AVENUE,BROOKLYN,11204,2608,KINGS,7183312962,BR,CC,10690,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,052,400300000,SARATOGA,00,00,00,-73.9149084,40.6850314,36,047,51000,2621793,11,373,4000,3608,35620,0,house,STD,NND,8 THOMAS S. BOYLAND STREET,BROOKLYN,11233,1606,KINGS,7185735224,BR,CC,10690,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,053,400300000,SHEEPSHEAD BAY,00,00,00,-73.955121,40.587072,36,047,51000,2621793,11,606,1006,3609,35620,0,addresspoint,STD,NND,2636 EAST 14TH STREET,BROOKLYN,11235,3916,KINGS,7183681815,BR,CC,7475,R_14,0,R_14,1924,R_14,52,R_14,2015
NY,NY0004,054,400300000,SPRING CREEK,00,00,00,-73.8855808,40.6531384,36,047,51000,2621793,11,1104,1020,3608,35620,0,house,STD,NND,12143 FLATLANDS AVENUE,BROOKLYN,11207,9004,KINGS,7182576571,BR,CC,7500,R_14,0,R_14,2028,R_14,52,R_14,2015
NY,NY0004,055,400300000,STONE AVENUE,00,00,00,-73.9055022,40.6646069,36,047,51000,2621793,11,910,3000,3609,35620,0,house,STD,NND,581 MOTHER GASTON BLVD.,BROOKLYN,11212,5920,KINGS,7184858347,BR,CC,14252,R_14,0,R_14,1976,R_14,52,R_14,2015
NY,NY0004,056,400300000,SUNSET PARK,00,00,00,-74.0132896,40.6458904,36,047,51000,2621793,11,78,3000,3607,35620,0,house,STD,NND,5108 4TH AVENUE,BROOKLYN,11220,1876,KINGS,7185672806,BR,CC,10500,R_14,0,R_14,2496,R_14,52,R_14,2015
NY,NY0004,057,400300000,ULMER PARK,00,00,00,-73.988428,40.592823,36,047,51000,2621793,11,304,1002,3610,35620,0,addresspoint,STD,NND,2602 BATH AVENUE,BROOKLYN,11214,5502,KINGS,7182653443,BR,CC,7666,R_14,0,R_14,2340,R_14,52,R_14,2015
NY,NY0004,058,400300000,WALT WHITMAN,00,00,00,-73.9782006,40.6954464,36,047,51000,2621793,11,29.01,1006,3608,35620,0,house,STD,NND,93 ST. EDWARDS ST.,BROOKLYN,11205,2932,KINGS,7189350244,BR,CC,9825,R_14,0,R_14,2028,R_14,52,R_14,2015
