STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,ADDRTYPE,MSTATUS,SCORE
NV,NV0018,003,NV0018-03,ALIANTE LIBRARY,2400 DEER SPRINGS WAY,NORTH LAS VEGAS,89084,3194,CLARK,7028392980,BR,NC,16000,R_15,0,R_15,2712,R_15,52,R_15,2016,00,00,00,-115.175248,36.284081,32,003,51800,2114801,21,36.2,2012,3204,29820,0,StreetAddress,E,92.421875
NV,NV0018,004,NV0018-04,ALEXANDER LIBRARY,1755 W ALEXANDER RD,NORTH LAS VEGAS,89032,7677,CLARK,7026332880,BR,NC,16400,R_15,0,R_15,1861,R_15,52,R_15,2016,00,00,00,-115.165611,36.231953,32,003,51800,2114801,21,36.43,2000,3204,29820,0,PointAddress,E,100
NV,NV0019,002,NV0019-01,CARSON CITY LIBRARY,900 NORTH ROOP STREET,CARSON CITY,89701,3101,CARSON CITY,7758872244,CE,CC,22600,R_15,0,R_15,2701,R_15,52,R_15,2016,00,00,00,-119.761106,39.169222,32,510,09700,54521,13,1,1016,3202,16180,0,PointAddress,E,100
NV,NV0019,003,NV0019-02,BUSINESS RESOURCE AND INNOVATION CENTER,108 E PROCTOR,CARSON CITY,89701,4240,CARSON CITY,7758872244,BR,CC,2000,R_15,0,R_15,1138,R_15,28,R_15,2016,00,00,00,-119.766801,39.165226,32,510,09700,54521,13,1,1107,3202,16180,0,StreetAddress,E,90.90625
NV,NV0020,002,NV0020-01,PERSHING COUNTY LIBRARY,1125 CENTRAL AVE,LOVELOCK,89419,M,PERSHING,7752732216,CE,NO,6000,R_15,0,R_15,2198,R_15,52,R_15,2016,00,00,00,-118.476102,40.181744,32,027,43000,6634,43,9601,4039,3202,0,M,StreetAddress,E,100
NV,NV0023,002,NV0023-01,STOREY COUNTY LIBRARY,175 E. CARSON ST.,VIRGINIA CITY,89440,M,STOREY,7758470541,CE,M,1000,R_15,0,R_15,850,R_15,48,R_15,2016,08,00,00,-119.649322,39.315337,32,029,80000,3987,42,9702,3033,3202,39900,0,StreetAddress,E,92.421875
NV,NV0024,002,NV0024-01,TONOPAH LIBRARY DISTRICT,167 S CENTRAL ST,TONOPAH,89049,M,NYE,7754823374,CE,NO,2595,R_15,0,R_15,1171,R_15,52,R_15,2016,00,00,00,-117.231616,38.067068,32,023,73600,42477,43,9602,2062,3204,37220,1,StreetAddress,E,100
NV,NV0025,002,NV0025-01,DOWNTOWN RENO LIBRARY,301 S CENTER ST,RENO,89501,2102,WASHOE,7753278300,BR,CC,58825,R_15,0,R_15,1924,R_15,52,R_15,2016,00,00,00,-119.810091,39.522596,32,031,60600,446903,12,1.02,3036,3202,39900,0,PointAddress,E,100
NV,NV0025,003,NV0025-02,GERLACH COMMUNITY LIBRARY,555 E. SUNSET,GERLACH,89412,M,WASHOE,7755572326,BR,NC,2053,R_15,0,R_15,755,R_15,52,R_15,2016,00,00,00,-119.353267,40.652987,32,031,27300,446903,43,35.01,1498,3202,39900,0,StreetAddress,E,90.90625
NV,NV0025,004,NV0025-03,INCLINE VILLAGE LIBRARY,845 ALDER AVE,INCLINE VILLAGE,89451,8200,WASHOE,7758324130,BR,NC,10700,R_15,0,R_15,1743,R_15,52,R_15,2016,00,00,00,-119.957251,39.250923,32,031,35100,446903,32,33.05,1021,3202,39900,0,PointAddress,E,100
NV,NV0025,005,NV0025-04,NORTH VALLEYS LIBRARY,1075 NORTH HILLS BLVD. #340,RENO,89506,5707,WASHOE,7759720281,BR,CC,9178,R_15,0,R_15,1787,R_15,52,R_15,2016,00,00,00,-119.841649,39.604702,32,031,60600,446903,12,26.18,5046,3202,39900,0,PointAddress,E,100
NV,NV0025,006,NV0025-05,SIERRA VIEW LIBRARY,4001 S. VIRGINIA (RENO TOWN MALL),RENO,89502,M,WASHOE,7758273232,BR,CC,28280,R_15,0,R_15,1940,R_15,52,R_15,2016,00,00,00,-119.794077,39.486974,32,031,60600,446903,12,10.05,1019,3202,39900,0,StreetAddress,E,90.90625
NV,NV0025,007,NV0025-06,SENIOR CENTER LIBRARY,1155 EAST 9TH STREET,RENO,89512,2827,WASHOE,7753282586,BR,CC,800,R_15,0,R_15,788,R_15,52,R_15,2016,00,00,00,-119.799131,39.538539,32,031,60600,446903,12,15.02,5000,3202,39900,0,PointAddress,E,100
NV,NV0025,008,NV0025-07,SPARKS LIBRARY,1125 12TH STREET,SPARKS,89431,3607,WASHOE,7753523200,BR,CC,22832,R_15,0,R_15,1956,R_15,52,R_15,2016,00,00,00,-119.75842,39.544215,32,031,68400,446903,21,19.02,2000,3202,39900,0,PointAddress,E,100
NV,NV0025,009,NV0025-09,VERDI COMMUNITY LIBRARY,270 BRIDGE STREET,VERDI,89439,M,WASHOE,7753458104,BR,NC,3184,R_15,0,R_15,520,R_15,52,R_15,2016,00,00,00,-119.991165,39.52143,32,031,79400,446903,21,23.02,2250,3202,39900,0,PointAddress,E,100
NV,NV0025,011,NV0025-18,DUNCAN-TRANER COMMUNITY LIBRARY,1650 CARVILLE DRIVE,RENO,89512,3033,WASHOE,7753335134,BR,NC,3200,R_15,0,R_15,250,R_15,52,R_15,2016,00,00,00,-119.79359,39.541873,32,031,60600,446903,12,18.01,1003,3202,39900,0,PointAddress,E,100
NV,NV0025,014,NV0025-14,NORTHWEST RENO LIBRARY,2325 ROBB DRIVE,RENO,89523,1901,WASHOE,7757874100,BR,NC,28364,R_15,0,R_15,1964,R_15,52,R_15,2016,00,00,00,-119.884969,39.538654,32,031,60600,446903,12,24.08,2001,3202,39900,0,PointAddress,E,100
NV,NV0025,017,NV0025-10,SOUTH VALLEYS LIBRARY,15650A WEDGE PARKWAY,RENO,89511,M,WASHOE,7758515190,BR,NC,17500,R_15,0,R_15,1964,R_15,52,R_15,2016,00,00,00,-119.759586,39.406174,32,031,M,446903,21,10.1,2010,3202,39900,0,StreetAddress,E,100
NV,NV0025,018,NV0025-12,SPANISH SPRINGS LIBRARY,7100A PYRAMID LAKE HWY,SPARKS,89436,6669,WASHOE,7754241840,BR,NO,30000,R_15,0,R_15,1964,R_15,52,R_15,2016,00,00,00,-119.725591,39.620906,32,031,M,446903,21,35.09,2011,3202,39900,0,StreetAddress,E,100
NV,NV0026,002,NV0026-01,WHITE PINE COUNTY PUBLIC LIBRARY,950 CAMPTON STREET,ELY,89301,1965,WHITE PINE,7752936900,CE,NO,11000,R_15,0,R_15,2384,R_15,52,R_15,2016,00,00,00,-114.888073,39.247757,32,033,23500,9811,33,9702,2013,3204,0,M,StreetAddress,E,100
NV,NV0027,002,NV0027-03,FISH LAKE VALLEY LIBRARY,HWY 264 BLUEBIRD LANE,DYER,89010,M,ESMERALDA,7755723311,BR,NO,1350,R_15,0,R_15,1092,R_15,52,R_15,2016,00,00,00,-118.016382,37.62077,32,009,20700,829,43,9501,1573,3204,0,M,Postal,E,100
NV,NV0027,003,NV0027-02,GOLDFIELD PUBLIC LIBRARY,CORNER CROOK & FOURTH,GOLDFIELD,89013,M,ESMERALDA,7754853236,BR,NO,1836,R_15,0,R_15,1092,R_15,52,R_15,2016,00,00,00,-117.24021,37.710183,32,009,28900,829,43,9501,2364,3204,0,M,Postal,E,100
NV,NV0027,004,NV0027-01,SILVERPEAK LIBRARY,10 MONTEZUMA ST,SILVERPEAK,89407,M,ESMERALDA,7759372215,BR,NO,1400,R_15,0,R_15,1092,R_15,52,R_15,2016,00,00,00,-118.800208,39.474821,32,001,24100,24200,33,9503.02,1001,3202,21980,1,Postal,E,100
NV,NV0028,003,NV0028-01,ROUND MOUNTAIN PUBLIC LIBRARY,73 HADLEY CIRCLE,ROUND MOUNTAIN,89045,M,NYE,7753772215,CE,NO,10000,R_15,0,R_15,2680,R_15,52,R_15,2016,00,00,00,-117.158749,38.694923,32,023,M,42477,43,9601,2484,3204,37220,1,StreetAddress,E,100
NV,NV0028,004,NV0028-02,MANHATTAN LIBRARY,HWY 377 & GOLD ST,MANHATTAN,89022,M,NYE,7754872326,BR,NO,792,R_15,0,R_15,1010,R_15,52,R_15,2016,00,00,00,-117.067179,38.536015,32,023,M,42477,43,9601,2590,3204,37220,1,Postal,E,100
NY,NY0001,002,7800554220,MONTOUR FALLS MEMORIAL LIBRARY,406 MAIN STREET,MONTOUR FALLS,14865,M,SCHUYLER,6075357489,CE,NO,2509,R_15,0,R_15,2080,R_15,52,R_15,2016,00,00,00,-76.840419,42.347339,36,097,48197,18186,31,9505,4021,3623,0,M,StreetAddress,E,100
NY,NY0002,002,9900611830,THE SOUTHWORTH LIBRARY ASSOCIATION,24 WEST MAIN STREET,DRYDEN,13053,M,TOMPKINS,6078444782,CE,NO,6684,R_15,0,R_15,1976,R_15,52,R_15,2016,00,00,00,-76.299033,42.490546,36,109,20951,104926,31,20,1022,3623,27060,0,PointAddress,E,100
NY,NY0003,002,9900631780,HILL VIEW FREE LIBRARY,3717 LAKE SHORE DRIVE,DIAMOND POINT,12824,M,WARREN,5186683012,CE,NO,4000,R_15,0,R_15,876,R_15,52,R_15,2016,00,00,00,-73.686454,43.481413,36,113,M,64688,41,720,3009,3621,24020,0,PointAddress,E,98.765625
NY,NY0004,002,0400300000,BROOKLYN PUBLIC LIBRARY,10 GRAND ARMY PLAZA,BROOKLYN,11238,5600,KINGS,7182302100,CE,CC,300000,R_15,0,R_15,3640,R_15,52,R_15,2016,00,00,00,-73.968942,40.6729,36,047,51000,2636735,11,177,1000,3609,35620,0,StreetAddress,E,100
NY,NY0004,003,0400300000,BUSINESS LIBRARY,280 CADMAN PLAZA WEST,BROOKLYN,11201,2701,KINGS,7186237000,BR,CC,48200,R_15,0,R_15,2756,R_15,52,R_15,2016,00,00,00,-73.991046,40.695711,36,047,51000,2636735,11,5.02,1002,3607,35620,0,PointAddress,E,100
NY,NY0004,004,0400300000,ARLINGTON,203 ARLINGTON AVENUE,BROOKLYN,11207,2212,KINGS,7182776105,BR,CC,17400,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.887195,40.680498,36,047,51000,2636735,11,1172.01,1003,3607,35620,0,PointAddress,E,100
NY,NY0004,005,0400300000,BAY RIDGE,7223 RIDGE BOULEVARD,BROOKLYN,11209,2111,KINGS,7187485709,BR,CC,15880,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-74.0298,40.633678,36,047,51000,2636735,11,66,3000,3611,35620,0,PointAddress,E,100
NY,NY0004,006,0400300000,BEDFORD,496 FRANKLIN AVENUE,BROOKLYN,11238,2604,KINGS,7186230012,BR,CC,15890,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.955836,40.681863,36,047,51000,2636735,11,227,4005,3608,35620,0,PointAddress,E,100
NY,NY0004,007,0400300000,BOROUGH PARK,1265 43RD STREET,BROOKLYN,11219,1309,KINGS,7184374085,BR,CC,18615,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.989187,40.638765,36,047,51000,2636735,11,224,2000,3610,35620,0,PointAddress,E,100
NY,NY0004,008,0400300000,BRIGHTON BEACH,16 BRIGHTON 1ST ROAD,BROOKLYN,11235,7665,KINGS,7189462917,BR,CC,12675,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.966517,40.576118,36,047,51000,2636735,11,360.01,1000,3608,35620,0,PointAddress,E,100
NY,NY0004,009,0400300000,BROOKLYN HEIGHTS,280 CADMAN PLAZA WEST,BROOKLYN,11201,2701,KINGS,7186237100,BR,CC,48200,R_15,0,R_15,2756,R_15,52,R_15,2016,00,00,00,-73.991046,40.695711,36,047,51000,2636735,11,5.02,1002,3607,35620,0,PointAddress,E,100
NY,NY0004,010,0400300000,BROWER PARK,725 ST. MARKS AVENUE,BROOKLYN,11216,3701,KINGS,7187737208,BR,CC,6650,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.94862,40.675158,36,047,51000,2636735,11,315,2001,3609,35620,0,PointAddress,E,100
NY,NY0004,011,0400300000,BROWNSVILLE,61 GLENMORE AVENUE,BROOKLYN,11212,6701,KINGS,7184989721,BR,CC,10550,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.907917,40.671455,36,047,51000,2636735,11,906,3000,3608,35620,0,StreetAddress,E,100
NY,NY0004,012,0400300000,BUSHWICK,340 BUSHWICK AVENUE,BROOKLYN,11206,3403,KINGS,7186021348,BR,CC,10640,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.939299,40.704663,36,047,51000,2636735,11,489,1000,3607,35620,0,PointAddress,E,100
NY,NY0004,013,0400300000,CANARSIE,1580 ROCKAWAY PARKWAY,BROOKLYN,11236,4002,KINGS,7182576547,BR,CC,8250,R_15,0,R_15,2756,R_15,52,R_15,2016,00,00,00,-73.899273,40.642368,36,047,51000,2636735,11,966,2007,3608,35620,0,PointAddress,E,100
NY,NY0004,014,0400300000,CARROLL GARDENS,396 CLINTON STREET,BROOKLYN,11231,3651,KINGS,7185966972,BR,CC,14075,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.997802,40.683165,36,047,51000,2636735,11,67,4001,3607,35620,0,PointAddress,E,100
NY,NY0004,015,0400300000,CLARENDON,2035 NOSTRAND AVENUE,BROOKLYN,11210,2549,KINGS,7184211159,BR,CC,7800,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.947906,40.635665,36,047,51000,2636735,11,786,2000,3609,35620,0,PointAddress,E,100
NY,NY0004,016,0400300000,CLINTON HILL,380 WASHINGTON AVENUE,BROOKLYN,11238,1110,KINGS,7183988713,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.965707,40.687433,36,047,51000,2636735,11,197,3000,3608,35620,0,PointAddress,E,100
NY,NY0004,017,0400300000,CONEY ISLAND,1901 MERMAID AVENUE,BROOKLYN,11224,2507,KINGS,7182653220,BR,CC,12380,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.986035,40.576508,36,047,51000,2636735,11,326,5000,3608,35620,0,PointAddress,E,100
NY,NY0004,018,0400300000,CORTELYOU,1305 CORTELYOU ROAD,BROOKLYN,11226,5603,KINGS,7186937763,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.965824,40.640617,36,047,51000,2636735,11,1522,3008,3609,35620,0,PointAddress,E,100
NY,NY0004,019,0400300000,CROWN HEIGHTS,560 NEW YORK AVENUE,BROOKLYN,11225,5233,KINGS,7187731180,BR,CC,9280,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.947817,40.661227,36,047,51000,2636735,11,804,1001,3609,35620,0,PointAddress,E,100
NY,NY0004,020,0400300000,CYPRESS HILLS,1197 SUTTER AVENUE,BROOKLYN,11208,3800,KINGS,7182776004,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.873995,40.672498,36,047,51000,2636735,11,1196,4005,3608,35620,0,PointAddress,E,100
NY,NY0004,021,0400300000,DEKALB,790 BUSHWICK AVENUE,BROOKLYN,11221,3111,KINGS,7184553898,BR,CC,12360,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.928186,40.695045,36,047,51000,2636735,11,393,3002,3607,35620,0,PointAddress,E,100
NY,NY0004,022,0400300000,DYKER,8202 13TH AVENUE,BROOKLYN,11228,3016,KINGS,7187486261,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-74.011673,40.616253,36,047,51000,2636735,11,148,2000,3611,35620,0,PointAddress,E,100
NY,NY0004,023,0400300000,EAST FLATBUSH,9612 CHURCH AVENUE,BROOKLYN,11212,2436,KINGS,7189220927,BR,CC,16000,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.915076,40.655896,36,047,51000,2636735,11,890,5000,3609,35620,0,PointAddress,E,100
NY,NY0004,024,0400300000,EASTERN PARKWAY,1044 EASTERN PARKWAY,BROOKLYN,11213,4802,KINGS,7189534225,BR,CC,12000,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.933643,40.668683,36,047,51000,2636735,11,351,2001,3609,35620,0,PointAddress,E,100
NY,NY0004,025,0400300000,FLATBUSH,22 LINDEN BOULEVARD,BROOKLYN,11226,3104,KINGS,7188560813,BR,CC,22560,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.95826,40.652163,36,047,51000,2636735,11,796.02,2001,3609,35620,0,PointAddress,E,100
NY,NY0004,026,0400300000,FLATLANDS,2065 FLATBUSH AVENUE,BROOKLYN,11234,4340,KINGS,7182534409,BR,CC,15000,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.933522,40.619584,36,047,51000,2636735,11,650,2006,3608,35620,0,PointAddress,E,100
NY,NY0004,027,0400300000,FORT HAMILTON,9424 4TH AVENUE,BROOKLYN,11209,7301,KINGS,7187486919,BR,CC,4836,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-74.031054,40.616292,36,047,51000,2636735,11,54,3000,3611,35620,0,PointAddress,E,100
NY,NY0004,028,0400300000,GERRITSEN BEACH,2808 GERRITSEN AVENUE,BROOKLYN,11229,6000,KINGS,7183681435,BR,CC,10000,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.923752,40.591558,36,047,51000,2636735,11,628,1030,3609,35620,0,PointAddress,E,100
NY,NY0004,029,0400300000,GRAVESEND,303 AVENUE X,BROOKLYN,11223,5933,KINGS,7183825792,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.971864,40.590388,36,047,51000,2636735,11,386,1009,3611,35620,0,PointAddress,E,100
NY,NY0004,030,0400300000,GREENPOINT,107 NORMAN AVENUE,BROOKLYN,11222,2902,KINGS,7183498504,BR,CC,7500,R_15,0,R_15,2756,R_15,52,R_15,2016,00,00,00,-73.95066,40.725807,36,047,51000,2636735,11,573,3003,3612,35620,0,PointAddress,E,100
NY,NY0004,031,0400300000,HIGHLAWN,1664 WEST 13TH STREET,BROOKLYN,11223,1002,KINGS,7182347208,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.986016,40.605793,36,047,51000,2636735,11,404,2000,3610,35620,0,PointAddress,E,100
NY,NY0004,032,0400300000,HOMECREST,2525 CONEY ISLAND AVENUE,BROOKLYN,11223,5025,KINGS,7183825924,BR,CC,7000,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.960915,40.595223,36,047,51000,2636735,11,584,2001,3611,35620,0,PointAddress,E,100
NY,NY0004,033,0400300000,JAMAICA BAY,9727 SEAVIEW AVENUE,BROOKLYN,11236,5515,KINGS,7182413571,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.889248,40.634206,36,047,51000,2636735,11,1022,1004,3608,35620,0,PointAddress,E,100
NY,NY0004,034,0400300000,KENSINGTON,410 DITMAS AVENUE,BROOKLYN,11218,4920,KINGS,7184359431,BR,CC,10540,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.974638,40.635883,36,047,51000,2636735,11,484,2000,3610,35620,0,PointAddress,E,100
NY,NY0004,035,0400300000,KINGS BAY,3650 NOSTRAND AVENUE,BROOKLYN,11229,5303,KINGS,7183681709,BR,CC,13500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.940867,40.594974,36,047,51000,2636735,11,594.02,1001,3609,35620,0,PointAddress,E,100
NY,NY0004,036,0400300000,KINGS HIGHWAY,2115 OCEAN AVENUE,BROOKLYN,11229,1405,KINGS,7183753037,BR,CC,24700,R_15,0,R_15,2964,R_15,52,R_15,2016,00,00,00,-73.953436,40.610268,36,047,51000,2636735,11,550,1002,3609,35620,0,PointAddress,E,100
NY,NY0004,037,0400300000,LEONARD,81 DEVOE STREET,BROOKLYN,11211,3601,KINGS,7184863365,BR,CC,10688,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.947914,40.713458,36,047,51000,2636735,11,503,3000,3612,35620,0,PointAddress,E,100
NY,NY0004,038,0400300000,MACON,361 LEWIS AVENUE,BROOKLYN,11233,1003,KINGS,7185735606,BR,CC,12960,R_15,0,R_15,2964,R_15,52,R_15,2016,00,00,00,-73.935016,40.682988,36,047,51000,2636735,11,295,3001,3608,35620,0,PointAddress,E,100
NY,NY0004,039,0400300000,MAPLETON,1702 60TH STREET,BROOKLYN,11204,2205,KINGS,7182562117,BR,CC,18420,R_15,0,R_15,2704,R_15,52,R_15,2016,00,00,00,-73.989366,40.623246,36,047,51000,2636735,11,244,3002,3610,35620,0,PointAddress,E,100
NY,NY0004,040,0400300000,MARCY,617 DEKALB AVENUE,BROOKLYN,11216,1001,KINGS,7189350032,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.951254,40.691418,36,047,51000,2636735,11,253,3001,3608,35620,0,PointAddress,E,100
NY,NY0004,041,0400300000,MCKINLEY PARK,6802 FORT HAMILTON PARKWAY,BROOKLYN,11219,5855,KINGS,7187488001,BR,CC,7425,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-74.011678,40.629035,36,047,51000,2636735,11,128.01,1006,3611,35620,0,PointAddress,E,100
NY,NY0004,042,0400300000,MIDWOOD,975 EAST 16TH STREET,BROOKLYN,11230,3705,KINGS,7182520967,BR,CC,14218,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.960537,40.625907,36,047,51000,2636735,11,532,2001,3609,35620,0,PointAddress,E,100
NY,NY0004,043,0400300000,MILL BASIN,2385 RALPH AVENUE,BROOKLYN,11234,5516,KINGS,7182413973,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.917276,40.619885,36,047,51000,2636735,11,696.02,2014,3608,35620,0,PointAddress,E,100
NY,NY0004,044,0400300000,NEW LOTS,665 NEW LOTS AVENUE,BROOKLYN,11207,7302,KINGS,7186490311,BR,CC,25629,R_15,0,R_15,2964,R_15,52,R_15,2016,00,00,00,-73.885165,40.665344,36,047,51000,2636735,11,1124,1003,3608,35620,0,StreetAddress,E,100
NY,NY0004,045,0400300000,NEW UTRECHT,1743 86TH STREET,BROOKLYN,11214,3714,KINGS,7182364086,BR,CC,23250,R_15,0,R_15,2756,R_15,52,R_15,2016,00,00,00,-74.003607,40.607876,36,047,51000,2636735,11,178,1003,3611,35620,0,PointAddress,E,100
NY,NY0004,046,0400300000,PACIFIC,25 FOURTH AVENUE,BROOKLYN,11217,1929,KINGS,7186381531,BR,CC,14970,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.978794,40.683553,36,047,51000,2636735,11,129.01,1003,3609,35620,0,PointAddress,E,100
NY,NY0004,047,0400300000,PAERDEGAT,850 EAST 59TH STREET,BROOKLYN,11234,1804,KINGS,7182413994,BR,CC,7225,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.919708,40.632667,36,047,51000,2636735,11,722,1003,3608,35620,0,PointAddress,E,100
NY,NY0004,048,0400300000,PARK SLOPE,431 6TH AVENUE,BROOKLYN,11215,4006,KINGS,7188321853,BR,CC,15942,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.983647,40.668321,36,047,51000,2636735,11,153,3001,3609,35620,0,PointAddress,E,100
NY,NY0004,049,0400300000,RED HOOK,7 WOLCOTT STREET,BROOKLYN,11231,1527,KINGS,7189350203,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-74.010178,40.675426,36,047,51000,2636735,11,53,4003,3607,35620,0,PointAddress,E,100
NY,NY0004,050,0400300000,RUGBY,1000 UTICA AVENUE,BROOKLYN,11203,4310,KINGS,7185660054,BR,CC,9000,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.930087,40.648657,36,047,51000,2636735,11,860,1003,3609,35620,0,PointAddress,E,100
NY,NY0004,051,0400300000,RYDER,5902 23RD AVENUE,BROOKLYN,11204,2608,KINGS,7183312962,BR,CC,10690,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.975742,40.615833,36,047,51000,2636735,11,446,1002,3610,35620,0,PointAddress,E,100
NY,NY0004,052,0400300000,SARATOGA,8 THOMAS S. BOYLAND STREET,BROOKLYN,11233,1606,KINGS,7185735224,BR,CC,10690,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.914906,40.684833,36,047,51000,2636735,11,373,4000,3608,35620,0,PointAddress,E,100
NY,NY0004,053,0400300000,SHEEPSHEAD BAY,2636 EAST 14TH STREET,BROOKLYN,11235,3916,KINGS,7183681815,BR,CC,7475,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.955146,40.586993,36,047,51000,2636735,11,606,1006,3609,35620,0,PointAddress,E,100
NY,NY0004,054,0400300000,SPRING CREEK,12143 FLATLANDS AVENUE,BROOKLYN,11207,9004,KINGS,7182576571,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.885663,40.653116,36,047,51000,2636735,11,1104,1020,3608,35620,0,PointAddress,E,100
NY,NY0004,055,0400300000,STONE AVENUE,581 MOTHER GASTON BLVD.,BROOKLYN,11212,5920,KINGS,7184858347,BR,CC,14252,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.905507,40.664539,36,047,51000,2636735,11,910,3000,3609,35620,0,PointAddress,E,100
NY,NY0004,056,0400300000,SUNSET PARK,5108 4TH AVENUE,BROOKLYN,11220,1876,KINGS,7185672806,BR,CC,10500,R_15,0,R_15,2756,R_15,52,R_15,2016,00,00,00,-74.013333,40.645863,36,047,51000,2636735,11,78,3000,3607,35620,0,PointAddress,E,100
NY,NY0004,057,0400300000,ULMER PARK,2602 BATH AVENUE,BROOKLYN,11214,5502,KINGS,7182653443,BR,CC,7666,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.988498,40.592826,36,047,51000,2636735,11,304,1002,3610,35620,0,PointAddress,E,100
NY,NY0004,058,0400300000,WALT WHITMAN,93 ST. EDWARDS ST.,BROOKLYN,11205,2932,KINGS,7189350244,BR,CC,9825,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.977996,40.694466,36,047,51000,2636735,11,29.01,2003,3608,35620,0,PointAddress,E,100
NY,NY0004,059,0400300000,WASHINGTON IRVING,360 IRVING AVENUE,BROOKLYN,11237,5947,KINGS,7186288378,BR,CC,9825,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.912046,40.697655,36,047,51000,2636735,11,435,3000,3607,35620,0,PointAddress,E,100
NY,NY0004,060,0400300000,WILLIAMSBURGH,240 DIVISION AVENUE,BROOKLYN,11211,7323,KINGS,7183023485,BR,CC,26000,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.957544,40.707133,36,047,51000,2636735,11,529,3008,3607,35620,0,PointAddress,E,100
NY,NY0004,061,0400300000,WINDSOR TERRACE,160 EAST 5TH STREET,BROOKLYN,11218,1702,KINGS,7186869707,BR,CC,7500,R_15,0,R_15,2496,R_15,52,R_15,2016,00,00,00,-73.976557,40.648775,36,047,51000,2636735,11,500,2004,3609,35620,0,PointAddress,E,100
NY,NY0004,062,0400300000,KIDSMOBILE,GRAND ARMY PLAZA,BROOKLYN,11238,M,KINGS,-3,BS,CC,-3,R_15,1,R_15,260,R_15,52,R_15,2016,00,00,00,-73.970509,40.673538,36,047,51000,2636735,11,159,1004,3609,35620,0,StreetName,E,100
